Unnamed: 0,Rainfall,Temperature,ER,BF,QF,SF,ER_PIML_simulated,BF_PIML_simulated,QF_PIML_simulated,SF_PIML_Simulated
2019-10-04,1.171031309947581,27.126952056884765,0.0,0.332561815339521,0.984512419636858,1.3170742349763789,-0.06125342663529132,0.24878281354904175,1.590620517730713,1.8394033312797546
2019-10-05,2.551474557358754,26.94005168914795,0.0,0.3320075969739843,1.1226035394780658,1.4546111364520502,-0.09872259314732723,0.2555388808250427,1.389143705368042,1.6446825861930847
2019-10-06,3.512521415756482,26.857184257507324,0.0,0.3312775326289526,1.0491291187668634,1.3804066513958162,-0.09483432704968386,0.2592535614967346,1.2903578281402588,1.5496113896369934
2019-10-07,5.407826515045804,26.62731216430664,0.0,0.3304573474080081,1.0096668430830846,1.3401241904910923,0.03276315199199331,0.2653040289878845,1.2143534421920776,1.4796574711799622
2019-10-08,1.7462414444157497,26.647000236511232,0.0,0.3295012903608108,0.9513073014190307,1.2808085917798415,-0.0857315117552222,0.27507251501083374,1.1997184753417969,1.4747909903526306
2019-10-09,1.6453678323034668,26.58022361755372,0.0,0.3284386476528267,0.904260256500008,1.2326989041528345,-0.08242432468188099,0.28353065252304077,1.0644440650939941,1.347974717617035
2019-10-10,3.85690621038278,26.70904773712158,0.0,0.3271445369280888,0.8061957041657447,1.1333402410938336,-0.08769592936825887,0.29381731152534485,0.9359846711158752,1.22980198264122
2019-10-11,4.727997663837503,26.41416015625,0.0,0.3258501327767858,0.8008348267612608,1.1266849595380466,-0.04043835766689163,0.3131881356239319,0.9247897863388062,1.237977921962738
2019-10-12,4.9103330681756345,26.724521446228028,0.0,0.324365375085629,0.7184856162974852,1.042850991383114,-0.02488319210812051,0.3089194893836975,1.0177831649780273,1.3267026543617249
2019-10-13,2.726773056695719,26.83681949615478,0.0,0.3227127579419452,0.6444769659274384,0.9671897238693832,-0.09970153716835028,0.3070485591888428,1.0193711519241333,1.326419711112976
2019-10-14,1.003569083891704,26.78649311065674,0.0,0.3209883154959104,0.6086886694764294,0.92967698497234,-0.047733939161060945,0.3081887364387512,0.9508401155471802,1.2590288519859314
2019-10-15,0.0226506382541757,26.320486297607424,0.0,0.3191023307592174,0.5362680103988732,0.8553703411580906,0.09571037349364886,0.3084578514099121,1.1845142841339111,1.4929721355438232
2019-10-16,0.093280675248221,25.81473232269287,0.0,0.3171217055137583,0.490292723078444,0.8074144285922025,0.07922289140544514,0.31543678045272827,1.0969781875610352,1.4124149680137634
2019-10-17,0.2021718539752311,26.06307857513428,0.0,0.3150517913435037,0.4461018298490893,0.7611536211925931,0.057182052245901005,0.3260539770126343,0.9528817534446716,1.278935730457306
2019-10-18,4.45156497809109,25.760235710144045,0.0,0.3129251039410375,0.4147203014428694,0.7276454053839071,-0.04925152524301524,0.3374883532524109,0.700542688369751,1.0380310416221619
2019-10-19,9.598982254454228,25.1332389831543,0.0,0.310820331516107,0.4149828270079195,0.7258031585240265,1.2643218885693095,0.33077046275138855,0.6390879154205322,0.9698583781719208
2019-10-20,13.338834045830886,24.62143783569336,0.1014280047229002,0.3087105351003422,0.4044220267360376,0.71313256183638,3.1355709334830735,0.31424394249916077,0.7544020414352417,1.0686459839344025
2019-10-21,11.690244898742211,24.91063747406006,0.0103493080202592,0.3067041104779463,0.4377484678664945,0.7444525783444409,2.2660712431500905,0.28883469104766846,0.857435941696167,1.1462706327438354
2019-10-22,4.6170285481942095,24.937213783264163,0.0311286206931089,0.3048806717220108,0.5037426951649355,0.8086233668869464,-0.017939532220896837,0.2747856676578522,1.021562099456787,1.2963477671146393
2019-10-23,7.005491623104039,24.85198112487793,0.4519273711069285,0.303007922029222,0.4763822902919429,0.7793902123211649,0.33594054331227063,0.2816355228424072,0.8227517604827881,1.1043872833251953
2019-10-24,8.640723124286378,24.65630710601807,0.9662716577141556,0.300809566922042,0.3369042739122783,0.6377138408343204,0.8432867793358341,0.2655300498008728,0.5859006643295288,0.8514307141304016
2019-10-25,13.246315255481312,24.66277294158936,3.1046717053311914,0.2984734908238705,0.2722131799111562,0.5706866707350268,3.0892954515197246,0.23356658220291138,0.6866810917854309,0.9202476739883423
2019-10-26,6.472378436703357,25.40930519104004,0.3206072822204919,0.2960316931995224,0.2199261612418466,0.515957854441369,0.2270573164008649,0.2016710788011551,1.3575713634490967,1.5592424422502518
2019-10-27,8.173747870336536,25.800514640808107,0.8034707170176438,0.2936000445035768,0.2141462359920339,0.5077462804956108,0.723917428179611,0.18180276453495026,2.400947093963623,2.5827498584985733
2019-10-28,4.905547092358272,26.2608597946167,0.057278078497955,0.2912014134626202,0.2176707949785355,0.5088722084411557,-0.023422961638289053,0.15093432366847992,3.0770750045776367,3.2280093282461166
2019-10-29,5.126196237027365,26.336245651245115,0.0822737531121382,0.2887508161172961,0.1869048713630508,0.475655687480347,-0.0012648506472192622,0.1570519506931305,2.9085114002227783,3.065563350915909
2019-10-30,1.8526154255643137,26.12010189056397,0.0,0.2862847187653221,0.170699755428142,0.4569844741934641,-0.0876038208426344,0.17684069275856018,2.7184200286865234,2.8952607214450836
2019-10-31,5.795119704337607,25.606450195312497,0.0,0.2837868022428254,0.1478214937316111,0.4316082959744365,0.09892147133927764,0.21576400101184845,2.38840651512146,2.6041705161333084
2019-11-01,2.717794628280429,26.24064598083496,0.0,0.2812673032354825,0.1289608900025053,0.4102281932379878,-0.0978791770747236,0.23581339418888092,2.1214537620544434,2.3572671562433243
2019-11-02,5.129625447059461,25.966435585021973,0.0,0.2787043468424811,0.1011520547966288,0.3798564016391099,0.0036203804918795157,0.25147897005081177,1.8808555603027344,2.132334530353546
2019-11-03,2.9851186725665144,26.05266990661621,0.0,0.276130990630161,0.0865577283708618,0.3626887190010229,-0.09569526872226142,0.2633339762687683,1.7185046672821045,1.9818386435508728
2019-11-04,1.2518896943421711,26.34777687072754,0.0,0.2735905288398735,0.0894583588448027,0.3630488876846763,-0.06451302955367666,0.27241459488868713,1.5992252826690674,1.8716398775577545
2019-11-05,0.0120053891564758,26.05526733398437,0.0,0.2711205343359413,0.1077117740772366,0.3788323084131779,0.09787490069650318,0.2864800691604614,1.4674506187438965,1.753930687904358
2019-11-06,0.0643746760529531,25.87113540649414,0.0,0.2686068771359727,0.0800203009177519,0.3486271780537247,0.08569464858234355,0.3054664731025696,1.2899330854415894,1.595399558544159
2019-11-07,0.3724092653659587,25.72477569580078,0.0,0.2660404483933496,0.0484622681691429,0.3145027165624925,0.02544336021841076,0.3232569992542267,1.0705571174621582,1.3938141167163849
